Ticker,ISIN,Sector,Allocation,Fund,Index
DAXX,LU0252633754,Financials,20.23,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Technology,18.09,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Consumer Discretionary,10.02,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Telecommunications,7.35,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Health Care,5.64,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Materials,4.76,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Utilities,3.16,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Consumer Staples,1.79,Amundi DAX III UCITS ETF Acc,DAX
DAXX,LU0252633754,Other,2.6,Amundi DAX III UCITS ETF Acc,DAX
HCAA,IE000Z4OYPZ6,Financials,22.98,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Industrials,16.01,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Technology,14.04,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Consumer Staples,11.92,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Materials,9.03,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Consumer Discretionary,7.14,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Health Care,6.24,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Utilities,4.76,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Energy,3.55,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
HCAA,IE000Z4OYPZ6,Other,4.33,HSBC MSCI China A UCITS ETF USD (Acc),MSCI China A Inclusion
IQQL,IE00B1TXHL60,Financials,78.06,iShares Listed Private Equity UCITS ETF,S&P Listed Private Equity
IQQL,IE00B1TXHL60,Energy,2.06,iShares Listed Private Equity UCITS ETF,S&P Listed Private Equity
IQQL,IE00B1TXHL60,Other,19.88,iShares Listed Private Equity UCITS ETF,S&P Listed Private Equity
600X,IE00BK5H8015,Financials,20.08,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Health Care,18.51,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Industrials,15.1,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Technology,13.7,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Consumer Staples,11.73,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Consumer Discretionary,5.24,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Telecommunications,4.08,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Materials,2.5,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Real Estate,1.07,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
600X,IE00BK5H8015,Other,7.99,SPDR STOXX Europe 600 SRI UCITS ETF,STOXX Europe 600 SRI
XMIB,LU0274212538,Financials,41.47,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Consumer Discretionary,18.16,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Utilities,16.38,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Industrials,6.62,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Energy,6.21,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Technology,3.91,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Health Care,2.03,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Telecommunications,1.16,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Materials,0.59,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XMIB,LU0274212538,Other,3.47,Xtrackers FTSE MIB UCITS ETF 1D,FTSE MIB
XESX,LU0274211217,Financials,19.74,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Consumer Discretionary,18.71,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Industrials,18.31,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Technology,18.08,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Consumer Staples,6.53,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Energy,4.31,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Utilities,3.83,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Materials,3.74,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Health Care,3.7,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Telecommunications,3.04,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
XESX,LU0274211217,Other,0.01,Xtrackers EURO STOXX 50 UCITS ETF 1D,EURO STOXX 50
DEAM,IE00BHJYDV33,Industrials,29.03,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Telecommunications,13.6,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Consumer Discretionary,12.25,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Materials,12.07,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Technology,9.68,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Real Estate,8.93,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Financials,4.29,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Health Care,3.85,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Consumer Staples,3.01,Invesco MDAX UCITS ETF A,MDAX
DEAM,IE00BHJYDV33,Other,3.49,Invesco MDAX UCITS ETF A,MDAX
V3AL,IE00BNG8L385,Technology,29.41,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Financials,15.94,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Consumer Discretionary,12.31,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Health Care,10.61,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Telecommunications,8.07,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Industrials,7.3,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Consumer Staples,4.93,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Real Estate,3.14,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Materials,2.74,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
V3AL,IE00BNG8L385,Other,5.55,Vanguard ESG Global All Cap UCITS ETF (USD) Distributing,FTSE Global All Cap Choice
CSUSS,IE00B3VWM098,Industrials,17.33,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Technology,16.09,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Financials,15.03,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Consumer Discretionary,14.27,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Health Care,11.78,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Real Estate,5.01,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Materials,4.33,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Energy,4.24,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Consumer Staples,3.34,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
CSUSS,IE00B3VWM098,Other,8.58,iShares MSCI USA Small Cap UCITS ETF (Acc),MSCI USA Small Cap
LMVD,LU1646359965,Industrials,21.3,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Consumer Discretionary,18.09,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Technology,13.6,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Health Care,12.85,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Financials,10.15,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Telecommunications,8.78,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Consumer Staples,7.0,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Materials,4.02,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Real Estate,4.01,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
LMVD,LU1646359965,Other,0.2,Lyxor MSCI Japan ESG Leaders Extra (DR) UCITS ETF - Daily Hedged to EUR - Acc,JPX-Nikkei 400 Daily (EUR Hedged)
CBSX,IE00BG5J1M21,Health Care,32.73,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Financials,18.98,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Materials,18.83,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Consumer Staples,14.7,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Consumer Discretionary,6.13,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Technology,6.0,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Industrials,1.58,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
CBSX,IE00BG5J1M21,Other,1.05,HANetf The Medical Cannabis and Wellness UCITS ETF,Medical Cannabis and Wellness Equity
ZPRX,IE00BSPLC298,Industrials,21.73,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Financials,17.39,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Materials,13.03,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Consumer Discretionary,11.81,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Real Estate,7.2,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Technology,5.04,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Telecommunications,3.88,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Consumer Staples,3.87,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Energy,3.3,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
ZPRX,IE00BSPLC298,Other,12.75,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,MSCI Europe Small Cap Value Weighted
XZW0,IE00BZ02LR44,Technology,35.81,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Financials,13.2,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Consumer Discretionary,12.12,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Health Care,10.31,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Telecommunications,9.98,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Industrials,8.26,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Materials,2.75,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Real Estate,2.33,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Consumer Staples,2.3,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XZW0,IE00BZ02LR44,Other,2.94,Xtrackers MSCI World ESG UCITS ETF 1C,MSCI World Low Carbon SRI Leaders
XDPD,IE00BGJWX091,Technology,35.14,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Consumer Discretionary,11.39,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Financials,10.69,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Health Care,9.86,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Telecommunications,9.42,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Industrials,7.51,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Consumer Staples,5.22,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Energy,3.12,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Utilities,2.32,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
XDPD,IE00BGJWX091,Other,5.33,Xtrackers S&P 500 UCITS ETF 1D EUR Hedged,S&P 500 EUR Hedged
ICGA,IE00BJ5JPG56,Consumer Discretionary,28.89,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Telecommunications,21.15,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Financials,18.43,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Technology,7.24,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Industrials,4.85,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Consumer Staples,3.65,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Health Care,3.47,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Energy,3.11,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Materials,2.82,iShares MSCI China UCITS ETF USD (Acc),MSCI China
ICGA,IE00BJ5JPG56,Other,6.39,iShares MSCI China UCITS ETF USD (Acc),MSCI China
MVEU,IE00B86MWN23,Consumer Staples,15.31,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Financials,14.78,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Health Care,14.63,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Industrials,11.26,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Telecommunications,9.63,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Utilities,8.96,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Energy,5.5,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Consumer Discretionary,5.36,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Materials,4.76,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
MVEU,IE00B86MWN23,Other,9.81,iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MSCI Europe Minimum Volatility
IS4S,IE00BG0J4841,Technology,85.26,iShares Digital Security UCITS ETF USD (Dist),STOXX Global Digital Security
IS4S,IE00BG0J4841,Industrials,8.26,iShares Digital Security UCITS ETF USD (Dist),STOXX Global Digital Security
IS4S,IE00BG0J4841,Real Estate,3.23,iShares Digital Security UCITS ETF USD (Dist),STOXX Global Digital Security
IS4S,IE00BG0J4841,Consumer Discretionary,0.96,iShares Digital Security UCITS ETF USD (Dist),STOXX Global Digital Security
IS4S,IE00BG0J4841,Other,2.29,iShares Digital Security UCITS ETF USD (Dist),STOXX Global Digital Security
VJPA,IE00BFMXYX26,Industrials,23.27,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Consumer Discretionary,17.41,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Financials,14.13,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Technology,12.67,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Health Care,7.49,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Telecommunications,6.41,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Consumer Staples,6.01,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Materials,4.95,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Real Estate,3.52,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
VJPA,IE00BFMXYX26,Other,4.14,Vanguard FTSE Japan UCITS ETF Accumulating,FTSE Japan
XSDR,LU0292103222,Health Care,75.85,Xtrackers STOXX Europe 600 Health Care Swap UCITS ETF 1C,STOXX Europe 600 Health Care
XSDR,LU0292103222,Consumer Discretionary,5.34,Xtrackers STOXX Europe 600 Health Care Swap UCITS ETF 1C,STOXX Europe 600 Health Care
XSDR,LU0292103222,Other,18.81,Xtrackers STOXX Europe 600 Health Care Swap UCITS ETF 1C,STOXX Europe 600 Health Care
LCJP,LU1781541252,Industrials,23.13,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Consumer Discretionary,19.23,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Financials,15.55,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Technology,13.79,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Health Care,7.74,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Telecommunications,7.25,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Consumer Staples,5.21,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Materials,3.8,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Real Estate,2.28,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
LCJP,LU1781541252,Other,2.02,Amundi MSCI Japan UCITS ETF Acc,MSCI Japan
VNGA40,IE00BMVB5M21,Technology,7.9,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Financials,5.94,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Health Care,5.31,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Industrials,4.2,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Consumer Discretionary,4.18,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Consumer Staples,3.07,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Telecommunications,2.68,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Energy,2.14,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Materials,2.02,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
VNGA40,IE00BMVB5M21,Other,62.56,Vanguard LifeStrategy 40% Equity UCITS ETF,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating
IMEU,IE00B1YZSC51,Financials,19.06,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Industrials,16.91,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Health Care,11.2,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Consumer Staples,10.4,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Consumer Discretionary,9.77,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Technology,8.47,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Materials,5.39,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Energy,4.56,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Telecommunications,4.03,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
IMEU,IE00B1YZSC51,Other,10.21,iShares Core MSCI Europe UCITS ETF EUR (Dist),MSCI Europe
EUSRI,LU1861137484,Financials,18.78,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Industrials,16.89,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Health Care,11.05,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Consumer Discretionary,10.84,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Technology,10.3,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Consumer Staples,7.23,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Materials,5.78,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Telecommunications,3.73,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Utilities,3.17,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
EUSRI,LU1861137484,Other,12.23,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),MSCI Europe SRI Filtered PAB
CASH,IE00BHBFDF83,Financials,21.19,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Technology,16.53,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Industrials,16.51,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Consumer Staples,9.87,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Materials,9.19,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Consumer Discretionary,8.93,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Health Care,6.48,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Utilities,3.38,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Energy,2.44,L&G E Fund MSCI China A UCITS ETF,MSCI China A
CASH,IE00BHBFDF83,Other,5.48,L&G E Fund MSCI China A UCITS ETF,MSCI China A
