Ticker,ISIN,Country,Allocation,Fund,Index
2B72,IE00BF20LF40,United Kingdom,18.95,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Germany,13.97,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,France,9.63,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Switzerland,9.41,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Sweden,7.26,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Italy,6.87,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Netherlands,5.28,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Ireland,3.95,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Finland,3.57,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
2B72,IE00BF20LF40,Other,21.11,iShares MSCI Europe Mid Cap UCITS ETF EUR (Acc),MSCI Europe Mid Cap
EXI2,DE0006289382,United States,83.3,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,Taiwan,3.34,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,Switzerland,2.65,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,United Kingdom,2.21,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,France,1.2,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,Netherlands,1.1,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,Japan,1.03,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
EXI2,DE0006289382,Other,5.17,iShares Dow Jones Global Titans 50 UCITS ETF (DE),Dow Jones Global Titans 50
VHVE,IE00BK5BQV03,United States,66.09,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Japan,5.96,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,United Kingdom,3.33,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Canada,2.46,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Switzerland,2.41,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,France,2.07,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Germany,2.0,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Australia,1.84,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Ireland,1.37,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
VHVE,IE00BK5BQV03,Other,12.47,Vanguard FTSE Developed World UCITS ETF Acc,FTSE Developed
FUSD,IE00BYXVGX24,United States,94.59,Fidelity US Quality Income UCITS ETF,Fidelity US Quality Income
FUSD,IE00BYXVGX24,Switzerland,1.88,Fidelity US Quality Income UCITS ETF,Fidelity US Quality Income
FUSD,IE00BYXVGX24,Other,3.53,Fidelity US Quality Income UCITS ETF,Fidelity US Quality Income
QDVB,IE00BD1F4L37,United States,91.89,iShares Edge MSCI USA Quality Factor UCITS ETF,MSCI USA Sector Neutral Quality
QDVB,IE00BD1F4L37,Ireland,2.33,iShares Edge MSCI USA Quality Factor UCITS ETF,MSCI USA Sector Neutral Quality
QDVB,IE00BD1F4L37,Other,5.78,iShares Edge MSCI USA Quality Factor UCITS ETF,MSCI USA Sector Neutral Quality
EXV4,DE000A0Q4R36,Switzerland,31.26,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,United Kingdom,19.9,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,France,12.12,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,Germany,5.23,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,Denmark,4.26,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,Netherlands,3.44,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,Belgium,1.66,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
EXV4,DE000A0Q4R36,Other,22.13,iShares STOXX Europe 600 Health Care UCITS ETF (DE),STOXX Europe 600 Health Care
ERNE,IE00BCRY6557,France,16.92,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,United States,15.65,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Netherlands,12.91,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Germany,8.98,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,United Kingdom,8.1,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Spain,4.8,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Luxembourg,4.43,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Sweden,3.43,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Italy,3.32,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
ERNE,IE00BCRY6557,Other,21.46,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),Markit iBoxx EUR Liquid Investment Grade Ultrashort
SWRD,IE00BFY0GT14,United States,70.47,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Japan,5.37,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,United Kingdom,3.4,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Canada,2.74,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Switzerland,2.44,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,France,2.35,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Germany,2.1,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Australia,1.65,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Ireland,1.37,SPDR MSCI World UCITS ETF,MSCI World
SWRD,IE00BFY0GT14,Other,8.11,SPDR MSCI World UCITS ETF,MSCI World
VUKE,IE00B810Q511,United Kingdom,89.38,Vanguard FTSE 100 UCITS ETF Distributing,FTSE 100
VUKE,IE00B810Q511,Switzerland,2.45,Vanguard FTSE 100 UCITS ETF Distributing,FTSE 100
VUKE,IE00B810Q511,Ireland,1.89,Vanguard FTSE 100 UCITS ETF Distributing,FTSE 100
VUKE,IE00B810Q511,Other,6.28,Vanguard FTSE 100 UCITS ETF Distributing,FTSE 100
IUKD,IE00B0M63060,United Kingdom,92.69,iShares UK Dividend UCITS ETF,FTSE UK Dividend+
IUKD,IE00B0M63060,Other,7.31,iShares UK Dividend UCITS ETF,FTSE UK Dividend+
EMI,LU1650491282,France,41.25,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,Bloomberg Barclays Euro Government Inflation-Linked Bond
EMI,LU1650491282,Italy,27.38,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,Bloomberg Barclays Euro Government Inflation-Linked Bond
EMI,LU1650491282,Germany,13.37,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,Bloomberg Barclays Euro Government Inflation-Linked Bond
EMI,LU1650491282,Spain,13.36,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,Bloomberg Barclays Euro Government Inflation-Linked Bond
NATO,IE000OJ5TQP4,United States,59.89,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,France,10.0,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,United Kingdom,8.05,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Israel,6.65,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Germany,5.34,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,South Korea,2.15,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Italy,1.95,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Canada,1.91,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Norway,1.65,HANetf Future of Defence UCITS ETF,EQM Future of Defence
NATO,IE000OJ5TQP4,Other,2.41,HANetf Future of Defence UCITS ETF,EQM Future of Defence
EGRI,LU2182388236,France,17.89,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Germany,14.95,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Italy,11.06,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Spain,8.39,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Netherlands,5.13,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,United States,3.88,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Belgium,3.87,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Luxembourg,3.55,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Austria,1.87,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
EGRI,LU2182388236,Other,29.41,Amundi Index Euro Aggregate SRI UCITS ETF DR (C),Bloomberg MSCI Euro Aggregate Sustainable SRI Sector Neutral
JPN,FR0010245514,Japan,99.44,Amundi Japan TOPIX II UCITS ETF EUR Dist,TOPIX
JPN,FR0010245514,Other,0.56,Amundi Japan TOPIX II UCITS ETF EUR Dist,TOPIX
C40,LU1681046931,France,84.68,Amundi CAC 40 UCITS ETF DR EUR (C),CAC 40
C40,LU1681046931,Netherlands,6.51,Amundi CAC 40 UCITS ETF DR EUR (C),CAC 40
C40,LU1681046931,Switzerland,1.1,Amundi CAC 40 UCITS ETF DR EUR (C),CAC 40
C40,LU1681046931,Other,7.71,Amundi CAC 40 UCITS ETF DR EUR (C),CAC 40
IS0H,IE00BG13YK79,United Kingdom,18.35,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Switzerland,16.05,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Germany,12.03,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,France,11.82,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Spain,7.64,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Netherlands,7.43,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Italy,6.8,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Belgium,3.39,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Finland,3.13,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
IS0H,IE00BG13YK79,Other,13.36,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Dist),MSCI Europe Minimum Volatility
SMCX,IE00BKWQ0M75,United Kingdom,28.85,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Sweden,10.73,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Switzerland,8.68,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,France,6.91,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Germany,6.66,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Italy,5.71,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Denmark,4.08,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Spain,3.73,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Norway,3.44,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SMCX,IE00BKWQ0M75,Other,21.21,SPDR MSCI Europe Small Cap UCITS ETF,MSCI Europe Small Cap
SUSE,IE00BYZTVV78,France,17.08,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,United States,14.97,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Netherlands,12.3,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,United Kingdom,9.67,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Germany,7.9,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Spain,5.51,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Italy,4.28,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Sweden,3.76,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Australia,2.53,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
SUSE,IE00BYZTVV78,Other,22.0,iShares EUR Corporate Bond 0-3yr ESG UCITS ETF EUR (Dist),Bloomberg MSCI Euro Corporate 0-3 Sustainable SRI
2B7X,IE00BDFJYP58,United States,54.01,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Italy,10.34,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,United Kingdom,7.89,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Germany,6.36,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,France,4.58,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Cayman Islands,3.0,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Luxembourg,2.72,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Ireland,1.94,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Netherlands,1.6,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
2B7X,IE00BDFJYP58,Other,7.56,iShares Fallen Angels High Yield Corporate Bond UCITS ETF USD (Acc),Bloomberg Barclays Global Corporate ex EM Fallen Angels 3% Issuer Capped
SAUS,IE00B5377D42,Australia,96.97,iShares MSCI Australia UCITS ETF,MSCI Australia
SAUS,IE00B5377D42,New Zealand,1.25,iShares MSCI Australia UCITS ETF,MSCI Australia
SAUS,IE00B5377D42,Ireland,1.12,iShares MSCI Australia UCITS ETF,MSCI Australia
SAUS,IE00B5377D42,Other,0.66,iShares MSCI Australia UCITS ETF,MSCI Australia
WNDU,IE00BYTRRC02,United States,51.16,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Japan,11.81,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,France,5.38,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Ireland,4.82,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Germany,4.19,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,United Kingdom,3.94,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Sweden,3.34,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Canada,2.41,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Switzerland,1.99,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
WNDU,IE00BYTRRC02,Other,10.96,SPDR MSCI World Industrials UCITS ETF,MSCI World Industrials
AUCO,IE00B3CNHG25,Canada,44.65,L&G Gold Mining UCITS ETF,DAXglobal Gold Miners
AUCO,IE00B3CNHG25,United States,15.53,L&G Gold Mining UCITS ETF,DAXglobal Gold Miners
AUCO,IE00B3CNHG25,Australia,14.18,L&G Gold Mining UCITS ETF,DAXglobal Gold Miners
AUCO,IE00B3CNHG25,South Africa,13.61,L&G Gold Mining UCITS ETF,DAXglobal Gold Miners
2B7G,IE00BYWZ0440,United States,38.31,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Italy,6.51,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,United Kingdom,5.06,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,France,4.9,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Germany,4.14,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Netherlands,3.94,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Luxembourg,2.64,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Spain,2.57,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Sweden,1.39,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
2B7G,IE00BYWZ0440,Other,30.54,iShares Global High Yield Corporate Bond UCITS ETF,iBoxx Global Developed Markets Liquid High Yield Capped
HMEU,IE00B5BD5K76,United Kingdom,21.63,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,France,15.82,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Switzerland,15.09,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Germany,14.05,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Netherlands,8.05,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Sweden,4.7,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Spain,4.09,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Italy,4.02,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Denmark,1.8,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
HMEU,IE00B5BD5K76,Other,10.75,HSBC MSCI Europe UCITS ETF EUR,MSCI Europe
100EUA,LU0136242590,United Kingdom,92.26,UBS ETF (LU) FTSE 100 UCITS ETF (GBP) A-dis,FTSE 100
100EUA,LU0136242590,Switzerland,2.39,UBS ETF (LU) FTSE 100 UCITS ETF (GBP) A-dis,FTSE 100
100EUA,LU0136242590,Ireland,1.81,UBS ETF (LU) FTSE 100 UCITS ETF (GBP) A-dis,FTSE 100
100EUA,LU0136242590,Other,3.54,UBS ETF (LU) FTSE 100 UCITS ETF (GBP) A-dis,FTSE 100
IWRD,IE00B0M62Q58,United States,70.44,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Japan,5.34,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,United Kingdom,3.28,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Canada,2.74,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Switzerland,2.42,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,France,2.33,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Germany,2.08,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Australia,1.67,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Ireland,1.35,iShares MSCI World UCITS ETF (Dist),MSCI World
IWRD,IE00B0M62Q58,Other,8.35,iShares MSCI World UCITS ETF (Dist),MSCI World
MFDD,LU0908501132,France,30.26,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Germany,25.34,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Netherlands,13.59,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Spain,8.73,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Italy,7.95,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Finland,2.98,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Belgium,2.92,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Ireland,1.85,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Portugal,1.13,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
MFDD,LU0908501132,Other,5.25,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Dist,EURO STOXX
X03F,LU0643975591,France,21.93,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Italy,18.23,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Germany,14.76,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Spain,12.58,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Belgium,5.18,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Netherlands,4.05,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Austria,2.99,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Portugal,2.12,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Ireland,1.75,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
X03F,LU0643975591,Other,16.41,Xtrackers II Eurozone Government Bond UCITS ETF 1D,iBoxx € Sovereigns
IS00,IE00BYXYYL56,United States,69.08,iShares USD High Yield Corporate Bond UCITS ETF USD (Acc),iBoxx $ Liquid High Yield Capped
IS00,IE00BYXYYL56,Netherlands,2.73,iShares USD High Yield Corporate Bond UCITS ETF USD (Acc),iBoxx $ Liquid High Yield Capped
IS00,IE00BYXYYL56,Ireland,2.02,iShares USD High Yield Corporate Bond UCITS ETF USD (Acc),iBoxx $ Liquid High Yield Capped
